data,sku,tipo,qtd,saldo
2024-06-11,SKU-0140,saida,-6,1431
2024-06-11,SKU-0144,saida,-6,882
2024-06-11,SKU-0146,saida,-4,442
2024-06-11,SKU-0147,saida,-23,180
2024-06-11,SKU-0149,saida,-358,15000
2024-06-11,SKU-0150,saida,-10,551
2024-06-11,SKU-0156,saida,-9,326
2024-06-11,SKU-0157,saida,-6,157
2024-06-11,SKU-0164,saida,-31,416
2024-06-11,SKU-0165,saida,-32,1928
2024-06-11,SKU-0168,saida,-2,132
2024-06-11,SKU-0170,saida,-3,86
2024-06-11,SKU-0171,saida,-29,56
2024-06-11,SKU-0174,saida,-9,204
2024-06-11,SKU-0175,saida,-37,1965
2024-06-11,SKU-0180,saida,-11,525
2024-06-11,SKU-0187,saida,-35,101
2024-06-11,SKU-0191,saida,-5,113
2024-06-11,SKU-0195,saida,-76,3013
2024-06-11,SKU-0196,saida,-28,477
2024-06-11,SKU-0198,saida,-2,48
2024-06-11,SKU-0200,saida,-5,621
2024-06-11,SKU-0204,saida,-27,347
2024-06-11,SKU-0205,saida,-2,407
2024-06-11,SKU-0206,saida,-1,737
2024-06-11,SKU-0208,saida,-5,887
2024-06-11,SKU-0212,saida,-19,531
2024-06-11,SKU-0214,saida,-88,3296
2024-06-11,SKU-0224,saida,-32,407
2024-06-11,SKU-0228,saida,-16,660
2024-06-11,SKU-0230,saida,-2,270
2024-06-11,SKU-0231,saida,-24,124
2024-06-11,SKU-0233,saida,-7,394
2024-06-11,SKU-0234,saida,-7,282
2024-06-11,SKU-0236,saida,-17,527
2024-06-11,SKU-0237,saida,-5,868
2024-06-11,SKU-0239,saida,-11,255
2024-06-11,SKU-0242,saida,-9,101
2024-06-11,SKU-0246,saida,-9,698
2024-06-11,SKU-0247,saida,-14,437
2024-06-11,SKU-0250,saida,-34,320
2024-06-12,SKU-0001,saida,-4,256
2024-06-12,SKU-0002,saida,-37,469
2024-06-12,SKU-0006,saida,-27,105
2024-06-12,SKU-0010,saida,-16,443
2024-06-12,SKU-0013,saida,-36,411
2024-06-12,SKU-0014,saida,-11,112
2024-06-12,SKU-0015,saida,-26,296
2024-06-12,SKU-0017,saida,-25,417
2024-06-12,SKU-0020,saida,-2,427
2024-06-12,SKU-0022,ajuste,-6,56
2024-06-12,SKU-0024,saida,-11,1035
2024-06-12,SKU-0026,saida,-19,553
2024-06-12,SKU-0027,saida,-8,978
2024-06-12,SKU-0028,saida,-7,243
2024-06-12,SKU-0035,saida,-30,762
2024-06-12,SKU-0038,saida,-13,136
2024-06-12,SKU-0039,saida,-7,489
2024-06-12,SKU-0045,saida,-11,567
2024-06-12,SKU-0047,saida,-14,108
2024-06-12,SKU-0048,saida,-12,440
2024-06-12,SKU-0051,saida,-31,1155
2024-06-12,SKU-0052,saida,-22,173
2024-06-12,SKU-0056,saida,-22,616
2024-06-12,SKU-0057,saida,-6,320
2024-06-12,SKU-0061,saida,-6,97
2024-06-12,SKU-0066,saida,-12,1384
2024-06-12,SKU-0068,ajuste,-1,163
2024-06-12,SKU-0069,saida,-2,398
2024-06-12,SKU-0070,saida,-5,59
2024-06-12,SKU-0071,saida,-7,1433
2024-06-12,SKU-0072,saida,-22,201
2024-06-12,SKU-0074,saida,-33,880
2024-06-12,SKU-0078,saida,-5,186
2024-06-12,SKU-0079,saida,-13,387
2024-06-12,SKU-0081,saida,-11,332
2024-06-12,SKU-0088,saida,-8,152
2024-06-12,SKU-0092,saida,-11,392
2024-06-12,SKU-0093,saida,-6,260
2024-06-12,SKU-0095,saida,-35,670
2024-06-12,SKU-0097,saida,-6,389
2024-06-12,SKU-0099,saida,-22,1803
2024-06-12,SKU-0104,saida,-4,43
2024-06-12,SKU-0110,saida,-10,272
2024-06-12,SKU-0111,saida,-16,17
2024-06-12,SKU-0113,saida,-124,5581
2024-06-12,SKU-0116,saida,-3,397
2024-06-12,SKU-0119,saida,-2,393
2024-06-12,SKU-0123,saida,-63,395
2024-06-12,SKU-0124,saida,-16,510
2024-06-12,SKU-0125,saida,-59,607
2024-06-12,SKU-0129,saida,-14,100
2024-06-12,SKU-0133,saida,-14,96
2024-06-12,SKU-0135,saida,-17,294
2024-06-12,SKU-0136,saida,-7,152
2024-06-12,SKU-0140,saida,-95,1336
2024-06-12,SKU-0141,saida,-2,449
2024-06-12,SKU-0144,saida,-38,844
2024-06-12,SKU-0147,saida,-10,170
2024-06-12,SKU-0149,saida,-306,14694
2024-06-12,SKU-0150,saida,-31,520
2024-06-12,SKU-0153,saida,-2,196
2024-06-12,SKU-0158,saida,-5,965
2024-06-12,SKU-0164,saida,-31,385
2024-06-12,SKU-0165,saida,-63,1865
2024-06-12,SKU-0170,saida,-2,84
2024-06-12,SKU-0172,saida,-14,104
2024-06-12,SKU-0173,saida,-20,138
2024-06-12,SKU-0175,saida,-60,1905
2024-06-12,SKU-0188,saida,-12,321
2024-06-12,SKU-0195,saida,-100,2913
2024-06-12,SKU-0196,saida,-14,463
2024-06-12,SKU-0199,saida,-25,164
2024-06-12,SKU-0200,saida,-5,616
2024-06-12,SKU-0204,saida,-6,341
2024-06-12,SKU-0205,saida,-5,402
2024-06-12,SKU-0206,saida,-10,727
2024-06-12,SKU-0208,saida,-12,875
2024-06-12,SKU-0209,saida,-9,419
2024-06-12,SKU-0210,saida,-16,324
2024-06-12,SKU-0211,saida,-3,140
2024-06-12,SKU-0214,saida,-68,3228
2024-06-12,SKU-0215,saida,-24,221
2024-06-12,SKU-0217,saida,-4,293
2024-06-12,SKU-0220,saida,-21,57
2024-06-12,SKU-0224,saida,-2,405
2024-06-12,SKU-0228,saida,-28,632
2024-06-12,SKU-0229,saida,-5,153
2024-06-12,SKU-0234,saida,-9,273
2024-06-12,SKU-0236,saida,-33,494
2024-06-12,SKU-0237,saida,-14,854
2024-06-12,SKU-0243,saida,-13,468
2024-06-12,SKU-0247,saida,-3,434
2024-06-12,SKU-0250,saida,-38,282
2024-06-13,SKU-0002,saida,-20,449
2024-06-13,SKU-0010,saida,-25,418
2024-06-13,SKU-0013,saida,-13,398
2024-06-13,SKU-0024,saida,-5,1030
2024-06-13,SKU-0025,saida,-28,479
2024-06-13,SKU-0027,saida,-24,954
2024-06-13,SKU-0029,saida,-11,214
2024-06-13,SKU-0035,saida,-11,751
2024-06-13,SKU-0038,saida,-39,97
2024-06-13,SKU-0039,saida,-17,472
2024-06-13,SKU-0045,saida,-20,547
2024-06-13,SKU-0048,saida,-22,418
2024-06-13,SKU-0051,saida,-31,1124
2024-06-13,SKU-0056,saida,-21,595
2024-06-13,SKU-0057,saida,-8,312
2024-06-13,SKU-0066,saida,-17,1367
2024-06-13,SKU-0069,saida,-32,366
2024-06-13,SKU-0071,saida,-12,1421
2024-06-13,SKU-0074,saida,-5,875
2024-06-13,SKU-0084,saida,-9,106
2024-06-13,SKU-0085,saida,-9,209
2024-06-13,SKU-0092,saida,-25,367
2024-06-13,SKU-0093,saida,-22,238
2024-06-13,SKU-0094,saida,-4,327
2024-06-13,SKU-0097,saida,-41,348
2024-06-13,SKU-0109,saida,-3,189
2024-06-13,SKU-0110,saida,-8,264
2024-06-13,SKU-0113,saida,-87,5494
2024-06-13,SKU-0114,saida,-18,471
2024-06-13,SKU-0116,saida,-4,393
2024-06-13,SKU-0119,saida,-4,389
2024-06-13,SKU-0123,saida,-9,386
2024-06-13,SKU-0124,saida,-13,497
2024-06-13,SKU-0125,saida,-25,582
2024-06-13,SKU-0128,saida,-10,242
2024-06-13,SKU-0136,saida,-5,147
2024-06-13,SKU-0137,saida,-7,221
2024-06-13,SKU-0139,saida,-5,443
2024-06-13,SKU-0140,saida,-51,1285
2024-06-13,SKU-0144,saida,-23,821
2024-06-13,SKU-0145,saida,-6,266
2024-06-13,SKU-0149,saida,-272,14422
2024-06-13,SKU-0150,saida,-6,514
2024-06-13,SKU-0156,saida,-15,311
2024-06-13,SKU-0160,saida,-5,112
2024-06-13,SKU-0162,saida,-28,218
2024-06-13,SKU-0164,saida,-4,381
2024-06-13,SKU-0165,saida,-26,1839
2024-06-13,SKU-0175,saida,-37,1868
2024-06-13,SKU-0178,saida,-16,147
2024-06-13,SKU-0182,saida,-4,41
2024-06-13,SKU-0186,saida,-12,106
2024-06-13,SKU-0188,saida,-8,313
2024-06-13,SKU-0194,saida,-9,101
2024-06-13,SKU-0195,saida,-67,2846
2024-06-13,SKU-0196,saida,-10,453
2024-06-13,SKU-0202,saida,-7,412
2024-06-13,SKU-0206,saida,-23,704
2024-06-13,SKU-0208,saida,-50,825
2024-06-13,SKU-0209,saida,-19,400
2024-06-13,SKU-0214,saida,-47,3181
2024-06-13,SKU-0215,saida,-10,211
2024-06-13,SKU-0218,saida,-5,324
2024-06-13,SKU-0222,saida,-14,31
2024-06-13,SKU-0224,saida,-15,390
2024-06-13,SKU-0226,saida,-8,95
2024-06-13,SKU-0228,saida,-23,609
2024-06-13,SKU-0230,saida,-7,263
2024-06-13,SKU-0231,saida,-11,113
2024-06-13,SKU-0233,saida,-11,383
2024-06-13,SKU-0235,saida,-11,372
2024-06-13,SKU-0238,saida,-5,454
2024-06-13,SKU-0240,saida,-18,326
2024-06-13,SKU-0246,saida,-19,679
2024-06-13,SKU-0247,saida,-3,431
2024-06-13,SKU-0250,saida,-5,277
2024-06-14,SKU-0002,saida,-17,432
2024-06-14,SKU-0008,saida,-6,183
2024-06-14,SKU-0012,saida,-15,115
2024-06-14,SKU-0017,saida,-21,396
2024-06-14,SKU-0020,saida,-16,411
2024-06-14,SKU-0024,saida,-29,1001
2024-06-14,SKU-0026,saida,-21,532
2024-06-14,SKU-0027,saida,-8,946
2024-06-14,SKU-0028,saida,-13,230
2024-06-14,SKU-0039,saida,-12,460
2024-06-14,SKU-0040,saida,-22,64
2024-06-14,SKU-0045,saida,-7,540
2024-06-14,SKU-0051,saida,-9,1115
2024-06-14,SKU-0053,saida,-9,36
2024-06-14,SKU-0056,saida,-18,577
2024-06-14,SKU-0057,saida,-1,311
2024-06-14,SKU-0059,saida,-4,266
2024-06-14,SKU-0064,saida,-16,178
2024-06-14,SKU-0066,saida,-19,1348
2024-06-14,SKU-0069,saida,-10,356
2024-06-14,SKU-0070,saida,-5,54
2024-06-14,SKU-0074,saida,-4,871
2024-06-14,SKU-0079,saida,-17,370
2024-06-14,SKU-0081,saida,-1,331
2024-06-14,SKU-0094,saida,-8,319
2024-06-14,SKU-0095,saida,-17,653
2024-06-14,SKU-0097,saida,-8,340
2024-06-14,SKU-0099,saida,-29,1774
2024-06-14,SKU-0107,saida,-5,494
2024-06-14,SKU-0109,saida,-33,156
2024-06-14,SKU-0110,saida,-1,263
2024-06-14,SKU-0113,saida,-78,5416
2024-06-14,SKU-0114,saida,-5,466
2024-06-14,SKU-0116,saida,-4,389
2024-06-14,SKU-0118,saida,-4,449
2024-06-14,SKU-0122,saida,-11,62
2024-06-14,SKU-0123,saida,-12,374
2024-06-14,SKU-0127,saida,-3,127
2024-06-14,SKU-0132,saida,-8,108
2024-06-14,SKU-0134,saida,-9,226
2024-06-14,SKU-0137,saida,-10,211
2024-06-14,SKU-0139,saida,-18,425
2024-06-14,SKU-0140,saida,-2,1283
2024-06-14,SKU-0144,saida,-34,787
2024-06-14,SKU-0145,saida,-7,259
2024-06-14,SKU-0146,saida,-24,418
2024-06-14,SKU-0149,saida,-219,14203
2024-06-14,SKU-0150,saida,-3,511
2024-06-14,SKU-0164,saida,-10,371
2024-06-14,SKU-0165,saida,-28,1811
2024-06-14,SKU-0168,saida,-10,122
2024-06-14,SKU-0175,saida,-17,1851
2024-06-14,SKU-0180,saida,-11,514
2024-06-14,SKU-0188,saida,-5,308
2024-06-14,SKU-0193,saida,-13,131
2024-06-14,SKU-0195,saida,-86,2760
2024-06-14,SKU-0200,saida,-13,603
2024-06-14,SKU-0201,saida,-3,57
2024-06-14,SKU-0204,saida,-57,284
2024-06-14,SKU-0208,saida,-7,818
2024-06-14,SKU-0212,saida,-12,519
2024-06-14,SKU-0214,saida,-44,3137
2024-06-14,SKU-0217,saida,-22,271
2024-06-14,SKU-0218,saida,-8,316
2024-06-14,SKU-0224,saida,-4,386
2024-06-14,SKU-0228,saida,-4,605
2024-06-14,SKU-0230,saida,-9,254
2024-06-14,SKU-0231,saida,-11,102
2024-06-14,SKU-0233,saida,-22,361
2024-06-14,SKU-0234,saida,-9,264
2024-06-14,SKU-0235,saida,-9,363
2024-06-14,SKU-0236,saida,-21,473
2024-06-14,SKU-0237,saida,-21,833
2024-06-14,SKU-0240,saida,-25,301
2024-06-14,SKU-0248,saida,-25,8
2024-06-15,SKU-0001,saida,-6,250
2024-06-15,SKU-0002,saida,-14,418
2024-06-15,SKU-0006,saida,-1,104
2024-06-15,SKU-0008,saida,-16,167
2024-06-15,SKU-0011,saida,-3,173
2024-06-15,SKU-0013,saida,-4,394
2024-06-15,SKU-0015,saida,-13,283
2024-06-15,SKU-0017,saida,-10,386
2024-06-15,SKU-0023,saida,-10,50
2024-06-15,SKU-0024,saida,-5,996
2024-06-15,SKU-0025,saida,-3,476
2024-06-15,SKU-0026,saida,-7,525
2024-06-15,SKU-0027,saida,-20,926
2024-06-15,SKU-0033,saida,-15,315
2024-06-15,SKU-0034,saida,-14,33
2024-06-15,SKU-0035,saida,-1,750
2024-06-15,SKU-0037,saida,-9,408
2024-06-15,SKU-0039,saida,-5,455
2024-06-15,SKU-0041,saida,-1,123
2024-06-15,SKU-0048,saida,-4,414
2024-06-15,SKU-0051,saida,-69,1046
2024-06-15,SKU-0056,saida,-7,570
2024-06-15,SKU-0057,saida,-14,297
2024-06-15,SKU-0059,saida,-9,257
2024-06-15,SKU-0061,saida,-24,73
2024-06-15,SKU-0064,saida,-2,176
2024-06-15,SKU-0065,saida,-3,178
2024-06-15,SKU-0066,saida,-47,1301
2024-06-15,SKU-0069,saida,-21,335
2024-06-15,SKU-0070,saida,-12,42
2024-06-15,SKU-0071,saida,-9,1412
2024-06-15,SKU-0080,saida,-25,124
2024-06-15,SKU-0081,saida,-10,321
2024-06-15,SKU-0090,saida,-13,327
2024-06-15,SKU-0092,saida,-10,357
2024-06-15,SKU-0093,saida,-9,229
2024-06-15,SKU-0094,saida,-25,294
2024-06-15,SKU-0095,saida,-18,635
2024-06-15,SKU-0096,saida,-27,85
2024-06-15,SKU-0097,saida,-30,310
2024-06-15,SKU-0099,saida,-51,1723
2024-06-15,SKU-0110,saida,-11,252
2024-06-15,SKU-0113,saida,-110,5306
2024-06-15,SKU-0115,saida,-4,161
2024-06-15,SKU-0116,saida,-8,381
2024-06-15,SKU-0118,saida,-10,439
2024-06-15,SKU-0119,saida,-7,382
2024-06-15,SKU-0123,saida,-12,362
2024-06-15,SKU-0124,saida,-33,464
2024-06-15,SKU-0127,saida,-3,124
2024-06-15,SKU-0140,saida,-31,1252
2024-06-15,SKU-0144,saida,-15,772
2024-06-15,SKU-0145,saida,-5,254
2024-06-15,SKU-0146,saida,-2,416
2024-06-15,SKU-0147,saida,-3,167
2024-06-15,SKU-0149,saida,-458,13745
2024-06-15,SKU-0150,saida,-44,467
2024-06-15,SKU-0157,saida,-9,148
2024-06-15,SKU-0158,saida,-8,957
2024-06-15,SKU-0162,saida,-10,208
2024-06-15,SKU-0163,saida,-3,175
2024-06-15,SKU-0164,saida,-19,352
2024-06-15,SKU-0165,saida,-77,1734
2024-06-15,SKU-0168,saida,-2,120
2024-06-15,SKU-0170,saida,-1,83
2024-06-15,SKU-0174,saida,-11,193
2024-06-15,SKU-0175,saida,-61,1790
2024-06-15,SKU-0178,saida,-6,141
2024-06-15,SKU-0179,saida,-5,97
2024-06-15,SKU-0187,saida,-2,99
2024-06-15,SKU-0188,saida,-13,295
2024-06-15,SKU-0189,saida,-12,55
2024-06-15,SKU-0195,saida,-114,2646
2024-06-15,SKU-0196,saida,-30,423
2024-06-15,SKU-0199,saida,-15,149
2024-06-15,SKU-0204,saida,-12,272
2024-06-15,SKU-0207,saida,-1,227
2024-06-15,SKU-0212,saida,-4,515
2024-06-15,SKU-0214,saida,-101,3036
2024-06-15,SKU-0218,saida,-11,305
2024-06-15,SKU-0219,saida,-15,29
2024-06-15,SKU-0223,saida,-14,38
2024-06-15,SKU-0230,saida,-4,250
2024-06-15,SKU-0233,saida,-7,354
2024-06-15,SKU-0236,saida,-25,448
2024-06-15,SKU-0237,saida,-20,813
2024-06-15,SKU-0238,saida,-9,445
2024-06-15,SKU-0239,saida,-20,235
2024-06-15,SKU-0243,saida,-10,458
2024-06-15,SKU-0246,saida,-11,668
2024-06-15,SKU-0250,saida,-1,276
2024-06-17,SKU-0001,saida,-34,216
2024-06-17,SKU-0002,entrada,84,502
2024-06-17,SKU-0002,saida,-31,471
2024-06-17,SKU-0008,saida,-1,166
2024-06-17,SKU-0010,saida,-9,409
2024-06-17,SKU-0011,saida,-3,170
2024-06-17,SKU-0012,saida,-1,114
2024-06-17,SKU-0013,entrada,102,496
2024-06-17,SKU-0013,saida,-11,485
2024-06-17,SKU-0015,saida,-5,278
2024-06-17,SKU-0016,saida,-45,85
2024-06-17,SKU-0017,entrada,72,458
2024-06-17,SKU-0017,saida,-27,431
2024-06-17,SKU-0018,saida,-4,386
2024-06-17,SKU-0019,saida,-2,200
2024-06-17,SKU-0020,saida,-14,397
2024-06-17,SKU-0021,saida,-18,75
2024-06-17,SKU-0024,entrada,114,1110
2024-06-17,SKU-0024,saida,-14,1096
2024-06-17,SKU-0025,entrada,84,560
2024-06-17,SKU-0025,saida,-43,517
2024-06-17,SKU-0026,entrada,90,615
2024-06-17,SKU-0026,saida,-28,587
2024-06-17,SKU-0027,entrada,198,1124
2024-06-17,SKU-0027,saida,-48,1076
2024-06-17,SKU-0028,saida,-7,223
2024-06-17,SKU-0030,saida,-10,132
2024-06-17,SKU-0033,saida,-30,285
2024-06-17,SKU-0035,entrada,114,864
2024-06-17,SKU-0035,saida,-18,846
2024-06-17,SKU-0037,ajuste,-4,404
2024-06-17,SKU-0037,saida,-35,369
2024-06-17,SKU-0039,entrada,96,551
2024-06-17,SKU-0044,saida,-3,98
2024-06-17,SKU-0045,entrada,90,630
2024-06-17,SKU-0046,saida,-32,31
2024-06-17,SKU-0048,entrada,78,492
2024-06-17,SKU-0048,saida,-18,474
2024-06-17,SKU-0051,entrada,258,1304
2024-06-17,SKU-0051,saida,-25,1279
2024-06-17,SKU-0053,saida,-23,13
2024-06-17,SKU-0056,entrada,120,690
2024-06-17,SKU-0056,saida,-103,587
2024-06-17,SKU-0057,entrada,66,363
2024-06-17,SKU-0057,saida,-27,336
2024-06-17,SKU-0059,saida,-2,255
2024-06-17,SKU-0060,saida,-7,59
2024-06-17,SKU-0062,saida,-14,77
2024-06-17,SKU-0065,saida,-14,164
2024-06-17,SKU-0066,entrada,240,1541
2024-06-17,SKU-0066,saida,-45,1496
2024-06-17,SKU-0070,saida,-5,37
2024-06-17,SKU-0071,entrada,174,1586
2024-06-17,SKU-0071,saida,-29,1557
2024-06-17,SKU-0074,entrada,108,979
2024-06-17,SKU-0074,saida,-5,974
2024-06-17,SKU-0075,saida,-18,20
2024-06-17,SKU-0078,saida,-11,175
2024-06-17,SKU-0079,saida,-9,361
2024-06-17,SKU-0081,entrada,84,405
2024-06-17,SKU-0081,saida,-5,400
2024-06-17,SKU-0084,saida,-3,103
2024-06-17,SKU-0090,saida,-5,322
2024-06-17,SKU-0095,entrada,222,857
2024-06-17,SKU-0095,saida,-48,809
2024-06-17,SKU-0097,entrada,108,418
2024-06-17,SKU-0097,saida,-10,408
2024-06-17,SKU-0098,saida,-6,32
2024-06-17,SKU-0099,entrada,240,1963
2024-06-17,SKU-0099,saida,-111,1852
2024-06-17,SKU-0102,saida,-9,164
2024-06-17,SKU-0106,saida,-20,101
2024-06-17,SKU-0107,entrada,60,554
2024-06-17,SKU-0107,saida,-13,541
2024-06-17,SKU-0110,entrada,72,324
2024-06-17,SKU-0110,saida,-23,301
2024-06-17,SKU-0113,entrada,948,6254
2024-06-17,SKU-0113,saida,-295,5959
2024-06-17,SKU-0116,entrada,84,465
2024-06-17,SKU-0116,saida,-37,428
2024-06-17,SKU-0118,saida,-3,436
2024-06-17,SKU-0123,saida,-16,346
2024-06-17,SKU-0124,entrada,72,536
2024-06-17,SKU-0124,saida,-17,519
2024-06-17,SKU-0125,entrada,102,684
2024-06-17,SKU-0125,saida,-37,647
2024-06-17,SKU-0127,saida,-6,118
2024-06-17,SKU-0128,saida,-29,213
2024-06-17,SKU-0132,saida,-5,103
2024-06-17,SKU-0135,saida,-32,262
2024-06-17,SKU-0138,saida,-6,69
2024-06-17,SKU-0139,saida,-15,410
2024-06-17,SKU-0140,entrada,240,1492
2024-06-17,SKU-0140,saida,-69,1423
2024-06-17,SKU-0141,saida,-8,441
2024-06-17,SKU-0143,saida,-6,48
2024-06-17,SKU-0144,entrada,192,964
2024-06-17,SKU-0144,saida,-31,933
2024-06-17,SKU-0145,saida,-2,252
2024-06-17,SKU-0146,entrada,72,488
2024-06-17,SKU-0146,saida,-1,487
2024-06-17,SKU-0147,ajuste,-3,164
2024-06-17,SKU-0147,saida,-34,130
2024-06-17,SKU-0148,saida,-24,93
2024-06-17,SKU-0149,entrada,3306,17051
2024-06-17,SKU-0149,saida,-670,16381
2024-06-17,SKU-0150,entrada,138,605
2024-06-17,SKU-0150,saida,-17,588
2024-06-17,SKU-0153,saida,-6,190
2024-06-17,SKU-0155,saida,-16,29
2024-06-17,SKU-0156,saida,-42,269
2024-06-17,SKU-0158,entrada,102,1059
2024-06-17,SKU-0158,saida,-11,1048
2024-06-17,SKU-0161,saida,-15,124
2024-06-17,SKU-0162,saida,-16,192
2024-06-17,SKU-0164,entrada,66,418
2024-06-17,SKU-0165,entrada,276,2010
2024-06-17,SKU-0165,saida,-39,1971
2024-06-17,SKU-0172,saida,-7,97
2024-06-17,SKU-0173,saida,-6,132
2024-06-17,SKU-0175,entrada,276,2066
2024-06-17,SKU-0175,saida,-55,2011
2024-06-17,SKU-0176,saida,-4,81
2024-06-17,SKU-0178,saida,-2,139
2024-06-17,SKU-0180,entrada,72,586
2024-06-17,SKU-0180,saida,-12,574
2024-06-17,SKU-0181,saida,-8,45
2024-06-17,SKU-0182,saida,-9,32
2024-06-17,SKU-0186,saida,-2,104
2024-06-17,SKU-0194,saida,-20,81
2024-06-17,SKU-0195,entrada,564,3210
2024-06-17,SKU-0195,saida,-168,3042
2024-06-17,SKU-0196,saida,-1,422
2024-06-17,SKU-0200,saida,-5,598
2024-06-17,SKU-0201,saida,-18,39
2024-06-17,SKU-0202,saida,-9,403
2024-06-17,SKU-0203,saida,-7,211
2024-06-17,SKU-0204,entrada,90,362
2024-06-17,SKU-0204,saida,-5,357
2024-06-17,SKU-0205,entrada,72,474
2024-06-17,SKU-0206,saida,-17,687
2024-06-17,SKU-0207,saida,-26,201
2024-06-17,SKU-0208,entrada,90,908
2024-06-17,SKU-0208,saida,-19,889
2024-06-17,SKU-0211,saida,-15,125
2024-06-17,SKU-0212,saida,-16,499
2024-06-17,SKU-0214,entrada,654,3690
2024-06-17,SKU-0214,saida,-129,3561
2024-06-17,SKU-0215,entrada,60,271
2024-06-17,SKU-0217,saida,-11,260
2024-06-17,SKU-0224,saida,-9,377
2024-06-17,SKU-0225,saida,-3,120
2024-06-17,SKU-0226,saida,-13,82
2024-06-17,SKU-0228,entrada,90,695
2024-06-17,SKU-0228,saida,-40,655
2024-06-17,SKU-0233,saida,-16,338
2024-06-17,SKU-0235,saida,-8,355
2024-06-17,SKU-0236,entrada,78,526
2024-06-17,SKU-0236,saida,-27,499
2024-06-17,SKU-0237,entrada,150,963
2024-06-17,SKU-0237,saida,-61,902
2024-06-17,SKU-0238,saida,-6,439
2024-06-17,SKU-0240,entrada,66,367
2024-06-17,SKU-0240,saida,-18,349
2024-06-17,SKU-0243,saida,-6,452
2024-06-17,SKU-0244,saida,-12,127
2024-06-17,SKU-0246,entrada,84,752
2024-06-17,SKU-0246,saida,-33,719
2024-06-17,SKU-0247,entrada,72,503
2024-06-17,SKU-0247,saida,-7,496
2024-06-17,SKU-0249,saida,-7,146
2024-06-17,SKU-0250,entrada,78,354
2024-06-17,SKU-0250,saida,-17,337
2024-06-18,SKU-0001,saida,-12,204
2024-06-18,SKU-0002,saida,-2,469
2024-06-18,SKU-0008,saida,-7,159
2024-06-18,SKU-0010,saida,-15,394
2024-06-18,SKU-0013,saida,-6,479
2024-06-18,SKU-0015,saida,-19,259
2024-06-18,SKU-0021,saida,-13,62
2024-06-18,SKU-0022,saida,-4,52
2024-06-18,SKU-0026,saida,-23,564
2024-06-18,SKU-0029,saida,-35,179
2024-06-18,SKU-0035,saida,-13,833
2024-06-18,SKU-0036,saida,-41,206
2024-06-18,SKU-0039,saida,-4,547
2024-06-18,SKU-0045,saida,-27,603
2024-06-18,SKU-0046,saida,-2,29
2024-06-18,SKU-0047,saida,-1,107
2024-06-18,SKU-0048,saida,-13,461
2024-06-18,SKU-0051,saida,-70,1209
2024-06-18,SKU-0059,saida,-6,249
2024-06-18,SKU-0064,saida,-5,171
2024-06-18,SKU-0066,saida,-32,1464
2024-06-18,SKU-0069,saida,-26,309
2024-06-18,SKU-0071,saida,-5,1552
2024-06-18,SKU-0073,saida,-3,39
2024-06-18,SKU-0074,saida,-2,972
2024-06-18,SKU-0077,saida,-9,89
2024-06-18,SKU-0079,saida,-4,357
2024-06-18,SKU-0085,saida,-4,205
2024-06-18,SKU-0097,saida,-2,406
2024-06-18,SKU-0099,saida,-52,1800
2024-06-18,SKU-0102,saida,-4,160
2024-06-18,SKU-0110,saida,-23,278
2024-06-18,SKU-0113,saida,-109,5850
2024-06-18,SKU-0114,saida,-6,460
2024-06-18,SKU-0115,saida,-10,151
2024-06-18,SKU-0118,saida,-18,418
2024-06-18,SKU-0120,saida,-11,90
2024-06-18,SKU-0123,saida,-11,335
2024-06-18,SKU-0134,saida,-14,212
2024-06-18,SKU-0135,saida,-6,256
2024-06-18,SKU-0137,saida,-4,207
2024-06-18,SKU-0139,saida,-26,384
2024-06-18,SKU-0140,saida,-24,1399
2024-06-18,SKU-0141,saida,-9,432
2024-06-18,SKU-0144,saida,-15,918
2024-06-18,SKU-0146,saida,-19,468
2024-06-18,SKU-0147,saida,-11,119
2024-06-18,SKU-0149,ajuste,-1,16380
2024-06-18,SKU-0149,saida,-357,16023
2024-06-18,SKU-0150,saida,-29,559
2024-06-18,SKU-0165,saida,-19,1952
2024-06-18,SKU-0168,saida,-9,111
2024-06-18,SKU-0173,saida,-8,124
2024-06-18,SKU-0174,saida,-5,188
2024-06-18,SKU-0175,saida,-26,1985
2024-06-18,SKU-0176,saida,-3,78
2024-06-18,SKU-0180,saida,-38,536
2024-06-18,SKU-0181,saida,-11,34
2024-06-18,SKU-0184,saida,-8,329
2024-06-18,SKU-0187,saida,-11,88
2024-06-18,SKU-0195,saida,-55,2987
2024-06-18,SKU-0196,saida,-25,397
2024-06-18,SKU-0205,saida,-15,459
2024-06-18,SKU-0209,saida,-20,380
2024-06-18,SKU-0210,saida,-21,303
2024-06-18,SKU-0214,saida,-85,3476
2024-06-18,SKU-0215,saida,-4,267
2024-06-18,SKU-0218,saida,-9,296
2024-06-18,SKU-0224,saida,-20,357
2024-06-18,SKU-0226,saida,-7,75
2024-06-18,SKU-0228,saida,-10,645
2024-06-18,SKU-0235,saida,-38,317
2024-06-18,SKU-0236,saida,-23,476
2024-06-18,SKU-0237,saida,-28,874
2024-06-18,SKU-0239,saida,-20,215
2024-06-18,SKU-0240,saida,-14,335
2024-06-18,SKU-0243,saida,-11,441
2024-06-18,SKU-0246,saida,-8,711
2024-06-18,SKU-0247,saida,-12,484
2024-06-18,SKU-0248,saida,-5,3
2024-06-18,SKU-0250,saida,-29,308
